,argentina,australia,brazil,canada,china,france,germany,india,indonesia,italy,japan,korea,mexico,russia,arabia,africa,turkey,uk,america,eu,theme
1776,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,politics
1777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,politics
1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
1779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,politics
1780,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,politics
1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
1782,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,politics
1783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,politics
1784,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,politics
1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,politics
1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,politics
1788,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,politics
1789,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,politics
1790,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,politics
1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,politics
1792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,politics
1793,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,politics
1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
1795,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,politics
1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
1798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,politics
1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,politics
1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,politics
1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,politics
1802,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,politics
1803,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,politics
1804,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,politics
1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
1806,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,politics
1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,politics
1808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,politics
1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
1811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,politics
1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,politics
1813,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,politics
1814,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,politics
1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,politics
1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
1817,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,politics
1818,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,politics
1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,politics
1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,politics
1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,politics
1822,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,politics
1823,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,politics
1824,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,tech
1825,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,tech
1826,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,tech
1827,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,tech
1828,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,tech
1829,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,tech
1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
1831,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,tech
1832,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,tech
1833,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,tech
1834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,tech
1835,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
1836,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,tech
1837,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,tech
1838,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,tech
1839,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,tech
1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
1841,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
1842,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,tech
1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
1844,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,tech
1845,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tech
1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
1847,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tech
1848,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,tech
1849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
1850,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,tech
1851,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,tech
1852,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,tech
1853,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,tech
1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,tech
1855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,tech
1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,tech
1857,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,tech
1858,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,tech
1860,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,tech
1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
1864,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,tech
1865,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
1866,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,tech
1867,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,tech
1868,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,tech
1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,tech
1870,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,tech
1871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,tech
1872,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,tech
1873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,tech
1874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,tech
1875,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,tech
1876,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,tech
1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
1878,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,tech
1879,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
1881,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,tech
1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
1883,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,tech
1884,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,tech
1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
1886,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,tech
1887,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,tech
1888,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,tech
1889,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
1890,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,tech
1891,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,tech
1892,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,tech
1893,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,tech
1894,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,tech
1895,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,tech
1896,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,tech
1897,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,tech
1898,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,tech
1899,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,tech
1900,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
1901,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,tech
1902,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,tech
1903,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,tech
1904,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,tech
1905,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
1906,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,tech
1907,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,tech
1908,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,tech
1909,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,tech
1910,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,tech
1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,tech
1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,tech
1913,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
1914,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,tech
1915,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,tech
1916,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,tech
1917,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,tech
1918,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,tech
1919,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,tech
1920,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,tech
1921,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,tech
1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,tech
1923,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,tech
1924,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,tech
1925,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,tech
1926,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
1927,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
1928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,tech
1929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,tech
1930,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
1931,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,tech
1932,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
1933,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tech
1934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,tech
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,tech
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,tech
1939,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,tech
1940,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,tech
1941,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,tech
1942,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
1943,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,tech
1944,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
1945,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,tech
1946,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,tech
1947,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
1948,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,tech
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
1950,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,tech
1951,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,tech
1952,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,tech
1953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,tech
1954,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
1956,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
1957,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,tech
1958,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,tech
1959,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,tech
1960,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
1961,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,tech
1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
1963,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
1964,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,tech
1965,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,tech
1966,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
1967,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,tech
1968,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,tech
1969,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,tech
1970,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,tech
1971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
1972,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,tech
1973,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,tech
1974,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,tech
1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
1976,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,tech
1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
1978,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,tech
1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,tech
1980,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,tech
1981,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,tech
1982,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,tech
1983,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,tech
1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,tech
1985,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,tech
1986,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,tech
1987,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
1988,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,tech
1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
1991,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,tech
1992,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,tech
1993,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
1994,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,tech
1995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,tech
1996,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,tech
1997,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,tech
1998,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,tech
1999,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,tech
2000,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,tech
2001,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,tech
2002,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,tech
2003,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,tech
2004,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
2005,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,tech
2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,tech
2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,tech
2009,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,tech
2010,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,tech
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,tech
2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
2014,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,tech
2015,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,tech
2016,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,tech
2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,tech
2018,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,tech
2019,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
2021,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,tech
2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
2023,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,tech
2024,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,tech
2025,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
2027,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,tech
2028,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,tech
2029,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,tech
2030,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,tech
2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
2032,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,tech
2033,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,tech
2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,tech
2035,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
2036,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,tech
2037,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,tech
2038,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,tech
2039,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
2040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,tech
2041,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
2042,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,tech
2043,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,tech
2044,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,tech
2045,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,tech
2046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,tech
2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
2048,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,tech
2049,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,tech
2050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,tech
2051,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
2052,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,tech
2053,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,tech
2054,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,tech
2055,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,tech
2056,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,tech
2057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,tech
2058,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,tech
2059,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
2060,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,tech
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,tech
2062,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,tech
2063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,tech
2064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,tech
2065,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,tech
2066,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,tech
2067,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,tech
2068,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,tech
2069,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,tech
2070,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,tech
2071,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,tech
2072,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,tech
2073,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
2074,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,tech
2075,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
2077,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,tech
